MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
215346000,2021-02-18 19:50:34,34.66935,-122.52544,17.1,103.6,100.0,,,,,0,,,,,A
215346000,2021-02-18 19:51:41,34.66811,-122.51915,17.1,103.1,100.0,,,,,0,,,,,A
215346000,2021-02-18 19:52:47,34.66699,-122.51293,17.1,102.0,98.0,,,,,0,,,,,A
215346000,2021-02-18 19:53:52,34.66608,-122.50678,17.1,99.7,97.0,,,,,0,,,,,A
215346000,2021-02-18 19:54:59,34.66522,-122.50098,17.1,101.7,99.0,,,,,0,,,,,A
215346000,2021-02-18 19:56:05,34.66415,-122.49464,17.1,102.0,100.0,,,,,0,,,,,A
215346000,2021-02-18 19:57:10,34.66299,-122.48807,17.1,102.7,100.0,,,,,0,,,,,A
215346000,2021-02-18 19:58:17,34.66197,-122.48231,17.2,102.4,100.0,,,,,0,,,,,A
215346000,2021-02-18 19:59:22,34.66076,-122.47556,17.2,101.8,100.0,,,,,0,,,,,A
215346000,2021-02-18 20:00:04,34.66013,-122.47199,17.1,101.4,100.0,,,,,0,,,,,A
215346000,2021-02-18 20:01:10,34.65902,-122.46547,17.1,101.1,99.0,,,,,0,,,,,A
311697000,2021-02-18 19:38:20,34.38228,-122.46301,18.5,267.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:39:26,34.38194,-122.46982,18.4,265.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:40:32,34.38157,-122.47662,18.5,266.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:41:38,34.38128,-122.48343,18.5,267.9,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:42:44,34.38096,-122.49021,18.4,266.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:43:50,34.38061,-122.49687,18.2,265.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:45:01,34.38054,-122.49819,18.3,265.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:46:02,34.38002,-122.51036,18.2,267.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:47:08,34.3797,-122.51711,18.4,267.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:48:14,34.37942,-122.52385,18.3,267.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:49:19,34.37915,-122.53047,18.2,267.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:50:26,34.37885,-122.53725,17.9,267.1,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:51:32,34.37859,-122.54389,18.1,268.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:52:38,34.3783,-122.55058,18.2,267.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:53:44,34.37805,-122.5573,18.0,267.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:54:50,34.37782,-122.5639,17.8,268.6,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:55:55,34.37757,-122.57044,18.1,267.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:57:02,34.3773,-122.57724,18.3,266.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:58:08,34.37705,-122.58388,18.4,267.6,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 19:59:14,34.37677,-122.59076,18.4,267.1,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:00:02,34.37658,-122.59568,18.3,268.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:01:07,34.37632,-122.60232,18.3,267.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:02:08,34.37612,-122.60857,18.4,267.7,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:03:13,34.37586,-122.61524,18.4,267.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:04:20,34.37562,-122.62211,18.4,268.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:05:26,34.37534,-122.62883,18.1,267.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:06:31,34.37504,-122.63547,18.2,267.2,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:07:32,34.37479,-122.64167,18.3,267.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:08:38,34.37452,-122.64837,18.1,267.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:09:43,34.37427,-122.65498,18.2,267.7,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:10:50,34.37397,-122.6618,18.3,266.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:11:56,34.3737,-122.6685,18.2,267.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:13:02,34.37343,-122.67524,18.4,267.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:14:08,34.37316,-122.68195,18.1,267.8,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:15:14,34.37285,-122.68869,18.3,266.9,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:16:20,34.37255,-122.69551,18.5,266.9,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:17:21,34.37224,-122.70173,18.6,266.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:18:26,34.3719,-122.70859,18.6,267.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:19:32,34.37153,-122.71543,18.4,265.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:20:38,34.3712,-122.72224,18.4,266.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:21:43,34.37084,-122.72897,18.5,266.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:22:50,34.37044,-122.73591,18.6,266.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:23:56,34.37009,-122.7428,18.7,266.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:25:01,34.36977,-122.74953,18.6,267.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:26:08,34.36942,-122.75651,18.6,266.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:27:14,34.36909,-122.76336,18.7,267.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:28:20,34.36875,-122.7703,18.6,267.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:29:21,34.36842,-122.77656,18.7,267.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:30:26,34.36807,-122.78343,18.5,267.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:31:33,34.36773,-122.79032,18.7,266.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:32:37,34.36737,-122.79726,18.8,266.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:33:43,34.36704,-122.80405,18.8,266.7,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:34:49,34.3667,-122.81097,18.9,266.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:35:56,34.36636,-122.818,18.7,266.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:37:01,34.36599,-122.82472,18.4,266.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:38:08,34.36561,-122.83162,18.4,266.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:39:14,34.36523,-122.83846,18.5,266.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:40:20,34.36489,-122.84535,18.8,266.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:41:26,34.36455,-122.85227,18.8,266.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:42:27,34.36422,-122.85845,18.5,266.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:43:32,34.36386,-122.86528,18.7,266.6,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:44:37,34.36351,-122.87203,18.5,266.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:45:38,34.36317,-122.87836,18.4,265.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:46:43,34.36283,-122.88522,18.7,266.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:47:50,34.3625,-122.89212,18.6,265.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:48:56,34.36214,-122.89901,18.6,266.7,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:50:02,34.36174,-122.90593,18.9,265.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:51:08,34.36137,-122.91287,18.9,266.1,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:52:13,34.36103,-122.91958,18.7,267.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:53:19,34.36069,-122.92659,18.7,266.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:54:26,34.36039,-122.93344,18.5,266.8,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:55:32,34.36011,-122.94032,18.6,267.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:56:38,34.35982,-122.94721,18.7,266.2,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:57:44,34.35952,-122.95415,18.7,267.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:58:49,34.35924,-122.96094,18.6,266.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 20:59:56,34.35889,-122.9679,18.5,267.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:00:02,34.35886,-122.96853,18.6,267.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:01:08,34.35854,-122.97539,18.7,266.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:02:14,34.3582,-122.98227,18.5,267.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:03:20,34.35784,-122.98917,18.7,266.2,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:04:21,34.35753,-122.99543,18.7,267.1,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:05:25,34.35714,-123.00221,18.7,266.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:06:26,34.35682,-123.00843,18.6,267.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:07:31,34.35643,-123.01527,18.5,266.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:08:38,34.35607,-123.02223,18.5,266.6,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:09:44,34.3557,-123.02906,18.6,266.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:10:49,34.35532,-123.03568,18.4,265.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:11:56,34.3549,-123.04256,18.5,265.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:13:02,34.35451,-123.04943,18.6,265.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:14:03,34.35415,-123.05554,18.5,266.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:15:07,34.35376,-123.06235,18.4,266.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:16:13,34.35336,-123.0693,18.5,266.1,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:17:14,34.35301,-123.07548,18.4,266.2,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:18:21,34.35259,-123.08221,18.3,266.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:19:26,34.35222,-123.08882,18.2,266.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:20:32,34.35182,-123.09569,18.4,265.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:21:38,34.35144,-123.10238,18.4,266.6,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:22:44,34.35103,-123.10917,18.4,265.7,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:23:50,34.35062,-123.11604,18.5,265.4,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:24:56,34.35022,-123.1228,18.3,266.1,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:26:02,34.34984,-123.12954,18.4,266.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:27:08,34.34946,-123.13633,18.4,265.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:28:14,34.34905,-123.14312,18.4,266.2,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:29:20,34.34865,-123.14989,18.3,265.6,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:30:21,34.34832,-123.15605,18.3,266.2,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:31:25,34.34794,-123.16283,18.4,266.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:32:31,34.34752,-123.16963,18.5,265.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:33:32,34.34718,-123.1758,18.3,266.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:34:38,34.34677,-123.18255,18.4,265.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:35:44,34.34634,-123.1893,18.4,265.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:36:50,34.34592,-123.19609,18.4,265.5,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:37:56,34.34556,-123.2029,18.4,267.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:39:02,34.34521,-123.20968,18.3,266.4,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:40:08,34.34481,-123.21632,18.3,266.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:41:14,34.34442,-123.22315,18.2,266.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:42:20,34.34406,-123.22978,18.4,265.8,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:43:26,34.34367,-123.23666,18.5,266.3,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:44:31,34.34329,-123.24334,18.2,265.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:45:32,34.34296,-123.24956,18.3,266.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:46:37,34.34258,-123.25629,18.6,265.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:47:38,34.34224,-123.26261,18.4,266.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:48:44,34.34186,-123.26939,18.4,266.2,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:49:49,34.34148,-123.27609,18.3,266.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:50:56,34.34112,-123.2829,18.2,266.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:52:03,34.34072,-123.28967,18.5,265.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:53:08,34.34032,-123.29638,18.1,266.1,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:54:14,34.33991,-123.30313,18.4,266.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:55:20,34.33952,-123.30995,18.6,265.7,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:56:26,34.33911,-123.31673,18.4,265.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:57:32,34.33873,-123.32342,18.2,266.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:58:38,34.33833,-123.33018,18.1,266.7,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 21:59:44,34.33792,-123.3369,18.4,265.9,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:00:02,34.33782,-123.33875,18.6,266.4,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:01:08,34.33743,-123.34557,18.5,266.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:02:14,34.33699,-123.3524,18.6,266.0,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:03:19,34.33662,-123.35913,18.6,266.1,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:04:26,34.33624,-123.36616,18.8,266.4,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:05:32,34.33586,-123.37303,18.7,265.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:06:33,34.33553,-123.37927,18.7,266.4,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:07:37,34.33518,-123.38598,18.7,266.0,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:08:38,34.33487,-123.39228,18.9,266.7,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:09:44,34.33454,-123.39932,18.8,266.7,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:10:51,34.33421,-123.40626,19.0,266.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:11:56,34.33391,-123.41324,18.9,267.5,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:13:02,34.3336,-123.42019,18.8,267.3,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:14:08,34.33329,-123.42713,18.9,266.7,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:15:13,34.33298,-123.434,18.9,267.7,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:16:19,34.33266,-123.44094,18.9,267.2,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:17:20,34.33237,-123.44739,18.9,266.8,267.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:18:26,34.3321,-123.45436,18.9,267.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
311697000,2021-02-18 22:19:32,34.33182,-123.46134,18.9,267.6,266.0,MORNING CALM,IMO9285615,C6TM5,70.0,0,199.0,32.0,,53.0,A
538005790,2021-02-18 11:58:06,34.46768,-123.46475,11.4,90.1,91.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 11:59:17,34.4676,-123.46016,11.4,92.7,91.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:00:06,34.46754,-123.457,11.6,90.5,90.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:01:17,34.46754,-123.45242,11.4,88.9,90.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:02:28,34.46754,-123.44788,11.5,91.4,91.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:03:38,34.46753,-123.44335,11.6,90.0,91.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:04:47,34.46751,-123.43879,11.6,91.5,91.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:05:57,34.46754,-123.4342,11.7,89.8,91.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:07:06,34.46747,-123.42971,11.5,90.4,90.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:08:17,34.46748,-123.42516,11.6,91.2,90.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
538005790,2021-02-18 12:09:27,34.46747,-123.42059,11.6,91.5,91.0,EMMANUEL C,IMO9394909,V7AW3,70.0,0,190.0,32.0,3.7,30.0,A
