segment_id,mmsi,start_time,end_time,points,duration_min,span_km,mean_sog,max_sog,start_lat,start_lon,end_lat,end_lon,start_gate,end_gate,route_signature,kept,reason,final_kept
477271400_seg00127,477271400,2021-03-21 13:22:28,2021-03-21 13:40:22,13,17.9,10.870342065271515,19.715384615384615,19.8,34.88532,-122.46234,34.91687,-122.57516,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
538090583_seg00128,538090583,2021-03-14 20:46:32,2021-03-14 21:28:14,21,41.7,18.491239188453143,14.380952380952378,14.6,34.28017,-122.555,34.40333,-122.69033,corner_east_south,interior,corner_east_south->interior,0,points<80,0
538090583_seg00129,538090583,2021-03-14 22:23:14,2021-03-14 22:23:14,1,0.0,0.0,14.2,14.2,34.56633,-122.8645,34.56633,-122.8645,interior,interior,interior->interior,0,points<80,0
477776200_seg00130,477776200,2021-03-17 18:52:43,2021-03-17 23:00:03,215,247.33333333333334,92.31066514014589,12.068837209302325,12.5,34.50942,-123.46574,34.4682,-122.45978,west,east,west->east,1,quality_ok,1
636020118_seg00131,636020118,2021-03-18 03:34:24,2021-03-18 04:38:35,57,64.18333333333334,25.343873457833848,12.840350877192984,12.9,34.27103,-122.73594,34.29012,-122.46107,south,corner_east_south,south->corner_east_south,0,points<80,0
373285000_seg00132,373285000,2021-03-18 17:06:15,2021-03-18 20:08:27,109,182.2,69.69031913239452,12.420183486238528,12.6,34.44193,-123.22371,34.42585,-122.46407,interior,east,interior->east,1,rare_route_filtered,0
538007628_seg00133,538007628,2021-03-21 17:43:54,2021-03-21 18:19:50,35,35.93333333333333,23.980735156433738,21.677142857142858,22.0,34.32386,-123.46489,34.27221,-123.21143,corner_south_west,south,corner_south_west->south,0,points<80,0
255805867_seg00134,255805867,2021-03-21 19:03:39,2021-03-21 20:33:22,82,89.71666666666667,52.4194817293678,18.919512195121953,19.2,34.91233,-122.70858,34.4875,-122.46003,north,east,north->east,1,quality_ok,1
538008132_seg00135,538008132,2021-03-24 16:41:07,2021-03-24 16:49:50,9,8.716666666666667,4.82731014883564,17.98888888888889,18.5,34.91647,-122.514,34.9002,-122.46492,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
538008921_seg00136,538008921,2021-03-28 12:25:56,2021-03-28 16:02:27,185,216.51666666666668,92.02232049800243,13.77243243243243,14.3,34.31733,-123.46384,34.32555,-122.46184,corner_south_west,corner_east_south,corner_south_west->corner_east_south,1,rare_route_filtered,0
538008921_seg00137,538008921,2021-03-28 18:29:26,2021-03-28 18:29:26,1,0.0,0.0,14.0,14.0,34.3188,-123.34731,34.3188,-123.34731,corner_south_west,corner_south_west,corner_south_west->corner_south_west,0,points<80,0
354949000_seg00138,354949000,2021-01-19 23:56:24,2021-01-20 04:46:34,254,290.1666666666667,92.04208586651833,10.372834645669291,12.2,34.3862,-123.46499,34.43819,-122.46362,west,east,west->east,1,quality_ok,1
354949000_seg00139,354949000,2021-01-27 05:25:07,2021-01-27 05:57:08,8,32.016666666666666,8.78719576088214,8.962499999999999,9.1,34.82288,-122.4654,34.83015,-122.56126,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
218042000_seg00140,218042000,2021-01-30 04:36:11,2021-01-30 05:23:05,42,46.9,25.53493676464532,17.676190476190477,18.0,34.9168,-122.72541,34.84283,-122.4604,north,corner_east_north,north->corner_east_north,0,points<80,0
209721000_seg00141,209721000,2021-02-04 18:00:06,2021-02-04 18:19:56,15,19.833333333333332,6.969453349506755,11.373333333333335,11.4,34.60727,-122.53758,34.59706,-122.46245,east,east,east->east,0,points<80,0
338227000_seg00142,338227000,2021-02-09 23:31:38,2021-02-10 01:12:00,95,100.36666666666666,42.783273627274184,13.850526315789478,14.2,34.91529,-122.64794,34.56306,-122.45952,north,east,north->east,1,quality_ok,1
338227000_seg00143,338227000,2021-02-28 10:50:03,2021-02-28 12:26:44,90,96.68333333333334,39.732137138857176,13.206666666666669,13.6,34.91437,-122.65269,34.59428,-122.4594,north,east,north->east,1,quality_ok,1
338227000_seg00144,338227000,2021-03-04 19:39:31,2021-03-04 19:57:20,17,17.816666666666666,7.272508001415525,13.147058823529411,13.4,34.86917,-122.46124,34.91724,-122.51531,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
338227000_seg00145,338227000,2021-03-20 12:17:59,2021-03-20 14:09:58,59,111.98333333333333,45.59027994455417,13.433898305084742,13.8,34.9149,-122.67379,34.54268,-122.46461,north,east,north->east,0,points<80,0
338227000_seg00146,338227000,2021-03-24 17:03:10,2021-03-24 17:37:33,33,34.38333333333333,12.641355128603223,11.836363636363638,12.4,34.82667,-122.45975,34.91574,-122.54586,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
249819000_seg00147,249819000,2021-02-10 21:51:13,2021-02-11 00:18:20,137,147.11666666666667,91.52562148162868,20.203649635036495,20.7,34.40283,-123.46067,34.40296,-122.46306,west,east,west->east,1,quality_ok,1
249819000_seg00148,249819000,2021-03-03 15:45:28,2021-03-03 15:58:40,11,13.2,8.158020509793886,20.06363636363636,20.2,34.44961,-122.48664,34.44973,-122.57561,east,east,east->east,0,points<80,0
249819000_seg00149,249819000,2021-03-03 16:53:40,2021-03-03 17:11:34,6,17.9,11.281665066693582,20.433333333333334,20.7,34.45043,-122.94714,34.44939,-123.07017,interior,interior,interior->interior,0,points<80,0
354899000_seg00150,354899000,2021-02-13 17:38:02,2021-02-13 19:09:08,46,91.1,43.38925362803158,15.541304347826086,16.0,34.36284,-122.45963,34.34381,-122.93172,corner_east_south,south,corner_east_south->south,0,points<80,0
566794000_seg00151,566794000,2021-01-13 13:18:32,2021-01-13 16:35:21,167,196.81666666666666,92.25118121217301,15.203592814371257,15.9,34.55621,-123.46704,34.49741,-122.46256,west,east,west->east,1,quality_ok,1
566794000_seg00152,566794000,2021-01-13 21:20:02,2021-01-13 21:22:31,2,2.4833333333333334,0.7065818734903517,15.2,15.4,34.51834,-122.72473,34.51776,-122.71705,interior,interior,interior->interior,0,points<80,0
229598000_seg00153,229598000,2021-01-19 06:13:13,2021-01-19 09:43:48,194,210.58333333333334,91.92592724701785,14.14123711340206,14.8,34.44875,-122.46039,34.46228,-123.46286,east,west,east->west,1,quality_ok,1
372884000_seg00154,372884000,2021-03-19 12:30:59,2021-03-19 12:40:41,3,9.7,4.19970352900276,14.0,14.1,34.4233,-122.48928,34.4216,-122.53502,east,east,east->east,0,points<80,0
372884000_seg00155,372884000,2021-03-19 13:24:36,2021-03-19 13:43:24,3,18.8,7.886468982830983,13.666666666666666,13.8,34.42265,-122.7416,34.42237,-122.82758,interior,interior,interior->interior,0,points<80,0
372884000_seg00156,372884000,2021-03-19 14:27:54,2021-03-19 16:10:04,19,102.16666666666667,39.54701470806712,12.626315789473686,13.2,34.42247,-123.02693,34.41707,-123.45802,interior,west,interior->west,0,points<80,0
636017496_seg00157,636017496,2021-02-27 03:53:03,2021-02-27 09:15:14,282,322.18333333333334,92.5251312833548,9.425886524822694,10.9,34.31486,-123.46579,34.39114,-122.46213,corner_south_west,east,corner_south_west->east,1,rare_route_filtered,0
477534800_seg00158,477534800,2021-02-15 04:14:35,2021-02-15 08:08:14,199,233.65,93.01253374637396,12.874371859296483,13.5,34.79762,-123.46439,34.66261,-122.45992,west,east,west->east,1,quality_ok,1
477534800_seg00159,477534800,2021-03-05 00:14:55,2021-03-05 00:58:45,39,43.833333333333336,17.950559564698807,13.243589743589746,13.5,34.91748,-122.62061,34.82047,-122.46334,north,east,north->east,0,points<80,0
566319000_seg00160,566319000,2021-03-17 18:10:54,2021-03-17 22:20:49,229,249.91666666666666,93.69650017312817,12.446724890829696,15.3,34.81002,-123.46382,34.63818,-122.46014,west,east,west->east,1,quality_ok,1
256608000_seg00161,256608000,2021-02-12 12:13:03,2021-02-12 12:47:12,8,34.15,12.40355590490975,11.75,11.9,34.45961,-122.45948,34.46193,-122.59474,east,east,east->east,0,points<80,0
477547200_seg00162,477547200,2021-01-02 17:37:41,2021-01-02 17:59:00,19,21.316666666666666,7.828155024069355,12.447368421052632,12.6,34.43445,-122.46478,34.43307,-122.55012,east,east,east->east,0,points<80,0
477547200_seg00163,477547200,2021-01-02 17:59:01,2021-01-02 21:18:10,98,199.15,75.36721435824812,12.38877551020408,12.8,34.43287,-122.55843,34.42837,-123.38017,east,west,east->west,1,quality_ok,1
477547200_seg00164,477547200,2021-01-16 12:38:51,2021-01-16 15:50:12,170,191.35,81.08945751121576,13.659999999999998,14.1,34.91627,-122.98778,34.27352,-122.56927,north,corner_east_south,north->corner_east_south,1,rare_route_filtered,0
636015173_seg00165,636015173,2021-02-10 16:31:02,2021-02-10 20:22:12,207,231.16666666666666,92.22001728294029,13.067149758454104,14.1,34.38865,-123.46562,34.37249,-122.4609,west,east,west->east,1,quality_ok,1
636017753_seg00166,636017753,2021-03-24 13:39:03,2021-03-24 16:31:32,146,172.48333333333332,96.23192402986678,18.11575342465753,18.6,34.37638,-122.4596,34.63313,-123.46251,east,west,east->west,1,quality_ok,1
636017753_seg00167,636017753,2021-03-24 21:21:02,2021-03-24 21:21:02,1,0.0,0.0,18.2,18.2,34.56547,-123.18242,34.56547,-123.18242,interior,interior,interior->interior,0,points<80,0
371410000_seg00168,371410000,2021-03-10 08:37:58,2021-03-10 11:03:39,29,145.68333333333334,59.27359055018288,13.237931034482758,14.1,34.37726,-123.11385,34.38515,-122.46802,interior,east,interior->east,0,points<80,0
477637600_seg00169,477637600,2021-03-08 18:17:51,2021-03-08 19:21:22,35,63.516666666666666,36.70208702368901,18.677142857142858,19.3,34.91659,-123.26352,34.831,-122.87496,north,north,north->north,0,points<80,0
477637600_seg00170,477637600,2021-03-24 15:54:14,2021-03-24 16:22:43,28,28.483333333333334,16.523181794033945,18.785714285714285,18.9,34.87021,-122.46455,34.91762,-122.63625,corner_east_north,north,corner_east_north->north,0,points<80,0
248844000_seg00171,248844000,2021-03-13 05:47:34,2021-03-13 09:38:15,194,230.68333333333334,92.27009971923322,12.920618556701031,13.3,34.4134,-123.46665,34.41323,-122.4608,west,east,west->east,1,quality_ok,1
368413000_seg00172,368413000,2021-03-14 08:18:41,2021-03-14 12:01:11,179,222.5,77.19755668280905,11.207262569832402,11.6,34.27289,-123.13917,34.91506,-123.45967,south,corner_north_west,south->corner_north_west,1,rare_route_filtered,0
368413000_seg00173,368413000,2021-03-14 15:18:49,2021-03-14 15:18:49,1,0.0,0.0,11.1,11.1,34.50562,-123.25633,34.50562,-123.25633,interior,interior,interior->interior,0,points<80,0
368413000_seg00174,368413000,2021-03-21 14:55:44,2021-03-21 17:13:14,48,137.5,45.628602892997755,10.631250000000001,11.2,34.62435,-122.77352,34.30547,-122.46027,interior,corner_east_south,interior->corner_east_south,0,points<80,0
636016204_seg00175,636016204,2021-02-15 23:30:26,2021-02-16 04:03:46,233,273.3333333333333,93.79466146620103,11.090557939914165,11.6,34.69467,-122.4595,34.86433,-123.4655,east,corner_north_west,east->corner_north_west,1,rare_route_filtered,0
311017100_seg00176,311017100,2021-03-24 13:56:04,2021-03-24 15:12:44,68,76.66666666666667,21.437204755558465,9.048529411764706,10.3,34.75138,-122.45975,34.91647,-122.58105,east,corner_east_north,east->corner_east_north,0,points<80,0
357777000_seg00177,357777000,2021-01-02 05:25:11,2021-01-02 06:46:01,70,80.83333333333333,23.882574317386823,9.555714285714288,10.1,34.73372,-122.46095,34.91687,-122.59762,east,corner_east_north,east->corner_east_north,0,points<80,0
357777000_seg00178,357777000,2021-02-09 01:32:09,2021-02-09 02:30:58,53,58.81666666666667,21.329763624290543,11.722641509433968,11.9,34.91554,-122.58507,34.75378,-122.45946,corner_east_north,east,corner_east_north->east,0,points<80,0
357777000_seg00179,357777000,2021-02-15 12:02:28,2021-02-15 13:19:48,66,77.33333333333333,23.82417088390517,9.956060606060609,10.2,34.73349,-122.46001,34.91626,-122.59621,east,corner_east_north,east->corner_east_north,0,points<80,0
357777000_seg00180,357777000,2021-02-27 17:12:28,2021-02-27 18:16:28,55,64.0,22.3566139628433,11.265454545454546,12.0,34.91627,-122.58747,34.74492,-122.45933,corner_east_north,east,corner_east_north->east,0,points<80,0
357777000_seg00181,357777000,2021-03-06 12:06:57,2021-03-06 13:30:56,18,83.98333333333333,23.224708835232008,8.911111111111111,9.3,34.73725,-122.46173,34.9141,-122.5971,east,corner_east_north,east->corner_east_north,0,points<80,0
357777000_seg00182,357777000,2021-03-24 13:29:09,2021-03-24 14:35:40,57,66.51666666666667,23.41852288541883,11.428070175438597,11.7,34.91257,-122.58445,34.72818,-122.46049,corner_east_north,east,corner_east_north->east,0,points<80,0
354373000_seg00183,354373000,2021-03-19 01:37:44,2021-03-19 01:37:44,1,0.0,0.0,14.5,14.5,34.57798,-123.36122,34.57798,-123.36122,west,west,west->west,0,points<80,0
354373000_seg00184,354373000,2021-03-19 03:05:02,2021-03-19 03:05:02,1,0.0,0.0,14.3,14.3,34.54693,-122.94203,34.54693,-122.94203,interior,interior,interior->interior,0,points<80,0
354373000_seg00185,354373000,2021-03-19 03:43:19,2021-03-19 03:54:26,3,11.116666666666667,5.058141542301401,14.766666666666666,14.8,34.5341,-122.75605,34.53035,-122.70102,interior,interior,interior->interior,0,points<80,0
354373000_seg00186,354373000,2021-03-19 04:33:07,2021-03-19 04:33:07,1,0.0,0.0,14.6,14.6,34.51755,-122.51107,34.51755,-122.51107,east,east,east->east,0,points<80,0
367067110_seg00187,367067110,2021-01-10 01:00:04,2021-01-10 01:04:34,5,4.5,1.613662432885633,11.6,11.7,34.8343,-122.4729,34.8239,-122.46057,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
367067110_seg00188,367067110,2021-01-12 12:51:17,2021-01-12 13:21:42,30,30.416666666666668,14.083683923678215,14.993333333333334,15.3,34.82368,-122.46143,34.9153,-122.56802,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
367067110_seg00189,367067110,2021-01-28 23:37:13,2021-01-29 00:12:18,29,35.083333333333336,14.554930124865887,13.434482758620687,13.9,34.82305,-122.46072,34.91782,-122.57077,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
367067110_seg00190,367067110,2021-02-25 19:14:22,2021-02-25 19:46:23,30,32.016666666666666,14.458231089862446,14.656666666666668,14.8,34.91663,-122.56913,34.82275,-122.45948,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
367067110_seg00191,367067110,2021-03-01 11:18:39,2021-03-01 11:47:03,27,28.4,14.402994060742067,16.47037037037037,16.7,34.82237,-122.45993,34.91608,-122.56892,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
374014000_seg00192,374014000,2021-01-19 02:29:03,2021-01-19 04:25:32,102,116.48333333333333,43.24705166648408,11.969607843137258,12.3,34.91549,-122.48874,34.52729,-122.45976,corner_east_north,east,corner_east_north->east,1,rare_route_filtered,0
235102681_seg00193,235102681,2021-01-06 21:02:16,2021-01-06 23:25:04,132,142.8,91.52532869364136,21.01439393939394,22.4,34.36313,-123.46138,34.35413,-122.46436,corner_south_west,corner_east_south,corner_south_west->corner_east_south,1,rare_route_filtered,0
235102681_seg00194,235102681,2021-01-22 04:00:03,2021-01-22 05:14:09,56,74.1,49.263793325238275,21.594642857142855,21.9,34.81034,-122.74194,34.90987,-123.26807,interior,north,interior->north,0,points<80,0
235102681_seg00195,235102681,2021-01-22 10:22:39,2021-01-22 10:22:39,1,0.0,0.0,21.5,21.5,34.87145,-123.06567,34.87145,-123.06567,north,north,north->north,0,points<80,0
235102681_seg00196,235102681,2021-01-22 10:51:38,2021-01-22 10:51:38,1,0.0,0.0,22.0,22.0,34.91054,-123.27155,34.91054,-123.27155,north,north,north->north,0,points<80,0
235102681_seg00197,235102681,2021-02-22 13:33:38,2021-02-22 13:55:20,21,21.7,13.497461673719291,20.214285714285708,20.4,34.59507,-122.60889,34.58549,-122.4619,east,east,east->east,0,points<80,0
477189300_seg00198,477189300,2021-02-08 22:39:12,2021-02-09 01:34:45,161,175.55,91.37508104678837,17.07391304347826,20.5,34.40701,-123.46174,34.41149,-122.46571,west,east,west->east,1,quality_ok,1
538005422_seg00199,538005422,2021-03-24 20:22:42,2021-03-24 22:06:01,91,103.31666666666666,41.0477720488691,13.000000000000002,13.3,34.91747,-123.19004,34.82243,-122.75527,north,north,north->north,1,rare_route_filtered,0
259890000_seg00200,259890000,2021-01-04 08:16:58,2021-01-04 09:35:52,40,78.9,28.3798622318891,11.61,12.2,34.91624,-122.6234,34.69832,-122.46159,north,east,north->east,0,points<80,0
256937000_seg00201,256937000,2021-03-13 02:03:20,2021-03-13 04:45:26,145,162.1,92.31454875734214,18.433793103448274,18.8,34.68162,-123.46555,34.5739,-122.46515,west,east,west->east,1,quality_ok,1
306132000_seg00202,306132000,2021-03-06 23:29:38,2021-03-07 01:27:18,65,117.66666666666667,42.5831405002141,11.680000000000001,11.9,34.59934,-123.46389,34.27255,-123.2218,west,south,west->south,0,points<80,0
354804000_seg00203,354804000,2021-03-04 18:14:16,2021-03-04 22:14:05,207,239.81666666666666,93.44711572584998,12.642028985507245,12.9,34.78279,-123.46631,34.61881,-122.46375,west,east,west->east,1,quality_ok,1
565535000_seg00204,565535000,2021-03-04 13:42:13,2021-03-04 15:06:12,29,83.98333333333333,30.36909664681412,11.675862068965516,12.0,34.8418,-122.67505,34.63337,-122.46028,north,east,north->east,0,points<80,0
355800000_seg00205,355800000,2021-02-11 12:54:13,2021-02-11 17:13:22,203,259.15,92.40140681199959,11.599014778325122,12.4,34.58169,-122.46318,34.67717,-123.46639,east,west,east->west,1,quality_ok,1
372531000_seg00206,372531000,2021-03-16 18:47:08,2021-03-16 19:27:39,37,40.516666666666666,19.927675177326932,15.940540540540539,16.1,34.91784,-122.67018,34.86072,-122.46309,north,corner_east_north,north->corner_east_north,0,points<80,0
353892000_seg00207,353892000,2021-01-01 20:35:56,2021-01-01 22:20:54,93,104.96666666666667,30.55703633712398,10.196774193548386,11.1,34.72819,-122.46265,34.91559,-122.70749,east,north,east->north,1,quality_ok,1
353892000_seg00208,353892000,2021-01-11 09:54:43,2021-01-11 11:20:43,78,86.0,30.73616125162729,12.439743589743589,13.2,34.91527,-122.70651,34.72736,-122.45957,north,east,north->east,0,points<80,0
311697000_seg00209,311697000,2021-02-18 19:38:20,2021-02-18 22:19:32,151,161.2,91.81343317675633,18.483443708609276,19.0,34.38228,-122.46301,34.33182,-123.46134,east,corner_south_west,east->corner_south_west,1,rare_route_filtered,0
353288000_seg00210,353288000,2021-03-02 03:01:10,2021-03-02 04:10:30,61,69.33333333333333,25.27729881851127,11.803278688524589,12.2,34.91716,-122.72494,34.84525,-122.46206,north,corner_east_north,north->corner_east_north,0,points<80,0
351034000_seg00211,351034000,2021-03-26 18:18:38,2021-03-26 21:50:11,195,211.55,91.96208002412146,14.084102564102562,15.0,34.45523,-122.46385,34.4798,-123.46655,east,west,east->west,1,quality_ok,1
538005790_seg00212,538005790,2021-02-18 11:58:06,2021-02-18 16:00:06,213,242.0,86.6226333475428,11.592488262910802,11.9,34.46768,-123.46475,34.44448,-122.5204,west,east,west->east,1,quality_ok,1
538005790_seg00213,538005790,2021-02-18 22:04:57,2021-02-18 22:15:07,3,10.166666666666666,3.640875955066149,11.4,11.9,34.44435,-122.51699,34.44281,-122.47733,east,east,east->east,0,points<80,0
370739000_seg00214,370739000,2021-03-02 16:14:17,2021-03-02 21:05:57,234,291.6666666666667,91.81994095015635,10.230341880341882,10.7,34.45429,-123.46405,34.43429,-122.46303,west,east,west->east,1,quality_ok,1
416509000_seg00215,416509000,2021-03-24 01:28:59,2021-03-24 03:59:34,139,150.58333333333334,92.187881298002,19.88273381294964,20.5,34.46639,-122.46112,34.47305,-123.46672,east,west,east->west,1,quality_ok,1
354135000_seg00216,354135000,2021-01-15 14:52:10,2021-01-15 15:45:41,51,53.516666666666666,30.68354546468708,18.527450980392157,18.7,34.2717,-122.79849,34.2962,-122.46584,south,corner_east_south,south->corner_east_south,0,points<80,0
372610000_seg00217,372610000,2021-03-16 10:26:24,2021-03-16 14:00:34,120,214.16666666666666,91.78861675039126,13.918333333333331,14.4,34.45472,-123.46435,34.44777,-122.46333,west,east,west->east,1,quality_ok,1
372038000_seg00218,372038000,2021-03-21 18:45:22,2021-03-21 19:18:21,32,32.983333333333334,18.142914702869298,17.7625,17.9,34.9166,-122.6477,34.85703,-122.46252,north,corner_east_north,north->corner_east_north,0,points<80,0
371710000_seg00219,371710000,2021-01-19 22:33:08,2021-01-20 02:15:14,188,222.1,91.83309551489937,13.463297872340425,16.1,34.39745,-122.46432,34.36145,-123.46405,east,corner_south_west,east->corner_south_west,1,rare_route_filtered,0
368127000_seg00220,368127000,2021-01-04 16:10:58,2021-01-04 21:12:28,190,301.5,113.95680369252405,12.306315789473683,13.2,34.30085,-122.46269,34.9145,-123.45997,corner_east_south,corner_north_west,corner_east_south->corner_north_west,0,span>100.0km,0
368127000_seg00221,368127000,2021-01-20 11:42:45,2021-01-20 16:14:04,236,271.31666666666666,112.9081640834634,13.454237288135593,13.9,34.91345,-123.44937,34.30386,-122.4627,corner_north_west,corner_east_south,corner_north_west->corner_east_south,0,span>100.0km,0
368127000_seg00222,368127000,2021-02-10 20:41:45,2021-02-11 01:05:43,211,263.96666666666664,113.84956162339907,13.996682464454977,14.9,34.29624,-122.46349,34.91641,-123.45331,corner_east_south,corner_north_west,corner_east_south->corner_north_west,0,span>100.0km,0
368127000_seg00223,368127000,2021-02-11 06:06:10,2021-02-11 06:06:10,1,0.0,0.0,14.1,14.1,34.83234,-123.31475,34.83234,-123.31475,north,north,north->north,0,points<80,0
368127000_seg00224,368127000,2021-02-24 08:51:26,2021-02-24 12:29:12,193,217.76666666666668,87.07489138068593,12.94922279792746,13.3,34.91646,-123.20088,34.42391,-122.46066,north,east,north->east,1,quality_ok,1
368127000_seg00225,368127000,2021-03-17 15:26:20,2021-03-17 16:05:49,35,39.483333333333334,14.714191884651203,12.042857142857143,12.1,34.91726,-122.57222,34.8205,-122.4622,corner_east_north,east,corner_east_north->east,0,points<80,0
368127000_seg00226,368127000,2021-03-21 08:12:29,2021-03-21 11:47:41,79,215.2,83.18569346008228,12.524050632911395,12.9,34.27969,-122.46402,34.55099,-123.30913,corner_east_south,interior,corner_east_south->interior,0,points<80,0
636015035_seg00227,636015035,2021-03-28 03:38:09,2021-03-28 08:08:09,239,270.0,92.13617066112793,11.07029288702929,11.7,34.53034,-122.46019,34.58657,-123.46401,east,west,east->west,1,quality_ok,1
228316800_seg00228,228316800,2021-01-08 00:22:34,2021-01-08 01:39:13,68,76.65,2.625799584123746,1.419117647058824,3.9,34.27148,-123.08449,34.27101,-123.05592,south,south,south->south,0,points<80,0
228316800_seg00229,228316800,2021-01-08 02:45:33,2021-01-08 04:07:33,78,82.0,46.40869997324219,18.353846153846156,19.1,34.27124,-122.96389,34.30939,-122.46084,south,corner_east_south,south->corner_east_south,0,points<80,0
538004338_seg00230,538004338,2021-01-15 19:35:33,2021-01-16 00:27:03,259,291.5,91.9738395541988,10.23938223938224,10.9,34.41293,-122.46291,34.38728,-123.46489,east,west,east->west,1,quality_ok,1
432734000_seg00231,432734000,2021-03-14 23:12:02,2021-03-15 00:24:44,17,72.7,37.55206675298085,16.741176470588236,17.0,34.49674,-122.46379,34.56201,-122.86599,east,interior,east->interior,0,points<80,0
249414000_seg00232,249414000,2021-02-06 17:50:45,2021-02-06 20:43:44,159,172.98333333333332,91.48046191403223,17.150943396226417,17.8,34.46825,-122.46386,34.47208,-123.46177,east,west,east->west,1,quality_ok,1
249414000_seg00233,249414000,2021-03-17 17:26:11,2021-03-17 20:07:47,148,161.6,91.62625732227716,18.385810810810806,19.0,34.47399,-123.46412,34.45566,-122.46492,west,east,west->east,1,quality_ok,1
314199000_seg00234,314199000,2021-03-05 02:56:34,2021-03-05 03:16:39,6,20.083333333333332,8.887123196072992,14.433333333333332,14.7,34.32258,-123.18956,34.39255,-123.23635,south,interior,south->interior,0,points<80,0
314199000_seg00235,314199000,2021-03-05 04:32:28,2021-03-05 04:54:28,5,22.0,9.763471836866401,14.319999999999999,14.5,34.65677,-123.41106,34.73509,-123.45934,west,west,west->west,0,points<80,0
303294000_seg00236,303294000,2021-01-23 02:26:32,2021-01-23 02:47:12,5,20.666666666666668,8.134275894069692,12.780000000000001,12.9,34.91252,-122.51616,34.85392,-122.46278,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
303294000_seg00237,303294000,2021-01-26 21:17:11,2021-01-26 21:39:22,16,22.183333333333334,8.115593001671085,11.806249999999999,12.3,34.85761,-122.46142,34.91602,-122.51477,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
303294000_seg00238,303294000,2021-02-10 01:22:53,2021-02-10 01:44:23,20,21.5,8.672715705911807,13.094999999999999,13.1,34.91668,-122.51976,34.85529,-122.46111,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
303294000_seg00239,303294000,2021-02-14 07:36:46,2021-02-14 07:44:55,8,8.15,3.2312906442887575,12.825000000000001,12.9,34.85335,-122.46172,34.8769,-122.48247,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
303294000_seg00240,303294000,2021-02-14 13:23:05,2021-02-14 13:30:55,4,7.833333333333333,2.729222730714307,12.925,13.0,34.88028,-122.48545,34.90013,-122.50305,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
303294000_seg00241,303294000,2021-03-02 06:41:49,2021-03-02 07:07:18,20,25.483333333333334,9.070188384141277,11.55,11.8,34.9159,-122.52026,34.85024,-122.46126,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
303294000_seg00242,303294000,2021-03-05 20:25:32,2021-03-05 20:44:30,18,18.966666666666665,7.9874726933474705,13.65,14.0,34.85841,-122.46136,34.91526,-122.51489,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
538007480_seg00243,538007480,2021-01-25 20:16:39,2021-01-25 20:37:09,12,20.5,11.49373915159273,18.191666666666666,18.6,34.82925,-122.5776,34.78747,-122.46245,corner_east_north,east,corner_east_north->east,0,points<80,0
355288000_seg00244,355288000,2021-01-07 18:18:35,2021-01-07 21:02:16,147,163.68333333333334,92.36927052327317,18.3,19.3,34.31411,-123.46692,34.37033,-122.46315,corner_south_west,east,corner_south_west->east,1,rare_route_filtered,0
357441000_seg00245,357441000,2021-02-17 02:45:45,2021-02-17 04:58:45,118,133.0,53.293440932961744,13.038135593220339,13.8,34.91603,-122.93917,34.64095,-122.46133,north,east,north->east,1,quality_ok,1
636017171_seg00246,636017171,2021-03-18 03:15:15,2021-03-18 07:10:05,164,234.83333333333334,91.26587802135562,12.614024390243902,13.0,34.44405,-122.46354,34.44713,-123.45882,east,west,east->west,1,quality_ok,1
538004167_seg00247,538004167,2021-01-07 07:49:14,2021-01-07 09:01:16,64,72.03333333333333,27.389808762977168,12.2859375,12.9,34.70708,-122.46152,34.91617,-122.62012,east,north,east->north,0,points<80,0
369970573_seg00248,369970573,2021-02-02 01:21:13,2021-02-02 01:29:03,7,7.833333333333333,2.5419924371889246,10.6,10.8,34.27246,-122.48596,34.28439,-122.46236,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
369970573_seg00249,369970573,2021-02-04 02:20:25,2021-02-04 05:30:05,158,189.66666666666666,63.04722084624943,10.81772151898734,11.5,34.91657,-123.07405,34.65465,-122.46175,north,east,north->east,1,quality_ok,1
352179000_seg00250,352179000,2021-01-08 15:27:25,2021-01-08 19:35:00,222,247.58333333333334,92.0460854659412,12.036936936936938,12.9,34.38335,-123.46617,34.39132,-122.46312,west,east,west->east,1,quality_ok,1
