traj_id,point_idx,lat,lon,sog,cog
0,0,34.55669,-122.46517,19.6,273.5
0,1,34.558109836065576,-122.48460327868852,19.581967213114755,275.1803278688525
0,2,34.56080681818182,-122.52310257575758,19.14242424242424,274.7121212121212
0,3,34.56271846153846,-122.54875076923076,19.107692307692307,274.1
0,4,34.563678734177216,-122.56156683544305,19.053164556962024,275.0
0,5,34.564688333333336,-122.5742753030303,19.186363636363637,275.5681818181818
0,6,34.56890545454546,-122.62548636363636,18.85151515151515,277.6318181818182
0,7,34.56992273809524,-122.63816464285715,18.788095238095238,276.87142857142857
0,8,34.572057575757576,-122.66386287878788,19.077272727272728,275.5515151515151
0,9,34.57512545454546,-122.70304181818182,19.581818181818182,275.3090909090909
0,10,34.57691181818181,-122.7292990909091,19.88181818181818,272.94545454545454
0,11,34.577784,-122.74264292307693,19.92153846153846,275.02153846153846
0,12,34.57854096,-122.75401392,20.0712,274.35920000000004
0,13,34.57905183333333,-122.76269908333335,19.974166666666665,275.0
0,14,34.58007803030303,-122.77921984848486,19.806060606060605,274.1545454545454
0,15,34.5827393939394,-122.82214848484848,19.62878787878788,275.0227272727273
0,16,34.58353776119403,-122.83528835820896,19.697014925373132,275.38955223880595
0,17,34.58520089552239,-122.86170358208955,19.764179104477613,273.84179104477613
0,18,34.58638,-122.87493423076923,19.76153846153846,276.2217948717949
0,19,34.58862,-122.90096,19.7,275.8
0,20,34.59208311004785,-122.9398824401914,18.622966507177036,276.9598086124402
0,21,34.59321421052632,-122.95280684210526,18.85263157894737,276.5578947368421
0,22,34.59562986111111,-122.97876833333333,19.804166666666667,276.3875
0,23,34.59679277777778,-122.99180916666667,19.691666666666666,275.5
0,24,34.59796863636363,-123.0048715151515,19.548484848484847,275.3863636363636
0,25,34.59916,-123.01768666666666,19.366666666666667,276.15000000000003
0,26,34.60035236111111,-123.03057902777779,18.929166666666667,277.2125
0,27,34.60267240506329,-123.0561535443038,18.82405063291139,277.5708860759494
0,28,34.60383151515151,-123.06876045454545,19.154545454545453,276.4151515151515
0,29,34.60621769230769,-123.09414246153845,18.844615384615384,278.2123076923077
0,30,34.60737242424242,-123.10683227272727,18.875757575757575,277.22121212121215
0,31,34.60972,-123.13212,19.2,277.1
0,32,34.61180260273972,-123.15748191780821,19.047945205479454,276.4246575342466
0,33,34.61298,-123.17021,18.9,276.3
0,34,34.61403015384616,-123.18300553846153,19.18307692307692,276.1107692307692
0,35,34.61728769230769,-123.22161538461539,18.83846153846154,275.15384615384613
0,36,34.618174005847955,-123.23438976608188,18.968128654970762,274.79824561403507
0,37,34.6267730726257,-123.35004826815643,19.294413407821228,273.73798882681564
0,38,34.62777579710144,-123.36289565217392,18.605072463768117,276.22028985507245
0,39,34.62873231884058,-123.37567826086956,18.692028985507246,276.56811594202895
0,40,34.62968884057971,-123.38846086956522,18.778985507246375,276.9159420289855
0,41,34.63064536231884,-123.40124347826087,18.865942028985508,277.263768115942
1,0,34.78134,-123.46162,9.6,96.4
1,1,34.779779999999995,-123.4515142857143,10.542857142857143,100.34285714285714
1,2,34.77861590909091,-123.44431136363637,10.822727272727272,100.69318181818181
1,3,34.77741045454545,-123.43695318181818,10.986363636363636,100.2840909090909
1,4,34.776205,-123.42959499999999,11.15,99.875
1,5,34.77497666666667,-123.42220974358975,11.302564102564103,99.51794871794871
1,6,34.77349666666667,-123.41452666666666,11.333333333333334,99.73333333333333
1,7,34.772016666666666,-123.40684358974359,11.364102564102565,99.94871794871796
1,8,34.770536666666665,-123.39916051282052,11.394871794871795,100.16410256410256
1,9,34.769056666666664,-123.39147743589744,11.425641025641026,100.37948717948719
1,10,34.76757666666666,-123.38379435897436,11.456410256410257,100.59487179487179
1,11,34.76609666666666,-123.37611128205128,11.487179487179487,100.81025641025641
1,12,34.76539517241379,-123.37224620689656,11.513793103448275,100.7448275862069
1,13,34.76488620689655,-123.36826344827587,11.596551724137932,99.81379310344828
1,14,34.76177877697842,-123.34442561151079,12.06474820143885,105.84244604316547
1,15,34.75281303921569,-123.28107372549019,12.03921568627451,98.00392156862745
1,16,34.751612898550725,-123.27310782608696,11.9,101.96521739130435
1,17,34.74070714285714,-123.20065428571428,12.357142857142858,99.12857142857143
1,18,34.73716225352113,-123.17634887323943,12.01549295774648,98.63239436619719
1,19,34.736555,-123.1723,12.15,101.35
1,20,34.73463857142857,-123.16043142857143,11.871428571428572,103.17142857142856
1,21,34.73346057971014,-123.15261014492754,11.757971014492753,98.29855072463768
1,22,34.73218188118812,-123.1447404950495,11.8,99.7861386138614
1,23,34.72278941176471,-123.08881352941177,12.047058823529412,107.1
1,24,34.72142,-123.08083,12.4,107.1
1,25,34.7103268115942,-123.00870086956522,11.7,98.81159420289855
1,26,34.70920690140845,-123.00091253521127,11.81549295774648,98.2943661971831
1,27,34.7055961971831,-122.97731788732395,11.946478873239437,102.60422535211268
1,28,34.70347074074074,-122.96114024691357,12.251851851851852,97.68518518518519
1,29,34.69881521739131,-122.92873811594202,12.155072463768116,99.15942028985508
1,30,34.69186,-122.88055,12.2,97.3
1,31,34.68089411764706,-122.7983,12.686764705882354,101.05588235294118
1,32,34.67996449275362,-122.79000579710144,12.571014492753623,97.20869565217392
1,33,34.67781183098591,-122.77318281690141,12.512676056338028,97.62112676056337
1,34,34.67575957142857,-122.75660142857143,12.301428571428572,100.78428571428572
1,35,34.671344857142856,-122.72313185714286,12.725714285714286,98.32714285714286
1,36,34.656932857142856,-122.61609,12.914285714285715,96.64285714285714
1,37,34.65576508196722,-122.60753032786886,12.8,100.84918032786885
1,38,34.654727246376815,-122.59915130434783,12.8,97.46521739130435
1,39,34.65358718309859,-122.59047661971832,13.05774647887324,95.55915492957746
1,40,34.65237571428571,-122.58198714285714,12.871428571428572,97.67142857142856
1,41,34.65114285714286,-122.57351857142856,12.928571428571429,97.8
1,42,34.6500023943662,-122.56479774647887,12.997183098591549,99.54225352112677
1,43,34.64898449275363,-122.55614579710145,13.017391304347827,100.61594202898551
1,44,34.6477038028169,-122.54759394366197,12.961971830985915,98.15774647887325
1,45,34.64655,-122.53905376811593,13.085507246376812,101.32898550724637
1,46,34.64539,-122.53034,13.1,101.9
1,47,34.644044571428566,-122.521579,12.9,100.29714285714286
1,48,34.6428,-122.51304885714285,12.811428571428571,101.60857142857144
1,49,34.64064739130435,-122.49595086956522,12.81304347826087,100.43913043478261
1,50,34.6395061971831,-122.48742042253521,13.130985915492959,100.71690140845071
1,51,34.638416,-122.478764,12.99,101.03
1,52,34.63717,-122.47026,12.7,99.3
1,53,34.636044285714284,-122.46167142857144,12.8,98.88571428571429
2,0,34.4021,-123.46548,17.3,88.6
2,1,34.40218451612903,-123.44780612903226,17.72258064516129,90.35483870967742
2,2,34.402171126760564,-123.43578267605635,17.930985915492958,89.8394366197183
2,3,34.402185625,-123.364035625,17.693749999999998,89.75
2,4,34.40217105263158,-123.34011,17.642105263157895,89.91578947368421
2,5,34.402096825396825,-123.32820555555556,17.631746031746033,89.32222222222222
2,6,34.402054444444445,-123.30434333333334,17.68888888888889,89.65555555555555
2,7,34.40206111111111,-123.29239367521367,17.918803418803417,91.44957264957264
2,8,34.40180238095238,-123.28030777777778,17.92063492063492,90.64126984126985
2,9,34.40174727272727,-123.26829181818181,17.845454545454544,89.28181818181818
2,10,34.40159454545454,-123.24391,18.18181818181818,90.16363636363637
2,11,34.401535230769234,-123.231684,18.247692307692308,90.14769230769231
2,12,34.4014575,-123.219536875,18.14375,90.375
2,13,34.40143875,-123.20726125,18.025,89.27499999999999
2,14,34.40142079365079,-123.19515857142856,18.153968253968255,89.88253968253967
2,15,34.40147909090909,-123.18304090909092,17.918181818181818,88.4
2,16,34.40154230769231,-123.17086307692308,17.964615384615385,89.24153846153845
2,17,34.40166363636364,-123.15872363636363,17.990909090909092,89.62727272727274
2,18,34.40166923076923,-123.1466263076923,17.88153846153846,90.64153846153846
2,19,34.40176,-123.13467,17.8,89.9
2,20,34.40166580645161,-123.12255322580646,18.006451612903227,90.50645161290322
2,21,34.401534590163934,-123.11046196721311,17.734426229508195,89.22622950819671
2,22,34.401483636363636,-123.09832545454546,18.19090909090909,91.19090909090909
2,23,34.40139272727273,-123.086375,17.681818181818183,89.74545454545455
2,24,34.400195625,-123.0273171875,17.2,90.075
2,25,34.399574375,-122.992428125,16.99375,90.77499999999999
2,26,34.399405625,-122.980953125,16.99375,90.58749999999999
2,27,34.39900545454545,-122.95801,16.972727272727273,91.65454545454546
2,28,34.39831064516129,-122.92375419354839,16.861290322580643,90.8741935483871
2,29,34.39823704918033,-122.91249524590164,16.565573770491802,89.79344262295082
2,30,34.39803015384616,-122.90109415384616,16.9,91.77846153846154
2,31,34.39772045454546,-122.88970393939394,17.0,90.88939393939394
2,32,34.397667313432834,-122.87835417910448,17.0,89.70746268656715
2,33,34.39757,-122.84941268656716,17.1,89.03134328358209
2,34,34.397705,-122.83207428571428,17.04285714285714,89.2
2,35,34.397724,-122.82048266666666,17.19333333333333,89.43333333333334
2,36,34.398056363636364,-122.79750727272727,17.036363636363635,88.22727272727272
2,37,34.3984703125,-122.762913125,16.928124999999998,88.88125
2,38,34.39870142857143,-122.75145571428571,17.057142857142857,89.04285714285714
2,39,34.39916409836066,-122.71665229508197,17.360655737704917,88.69180327868852
2,40,34.399469677419354,-122.68215548387097,16.75483870967742,88.31290322580645
2,41,34.39971737704918,-122.67067163934426,17.036065573770493,88.03606557377049
2,42,34.399971875,-122.65923000000001,17.196875000000002,87.95
2,43,34.40035507936508,-122.6477342857143,16.98253968253968,87.81587301587301
2,44,34.40058516129032,-122.63632483870968,17.2,89.99677419354838
2,45,34.40135096774194,-122.60165193548387,17.316129032258065,89.13225806451614
2,46,34.40220089552239,-122.56663328358209,17.374626865671644,88.42537313432835
2,47,34.4024575,-122.5549425,17.325,89.25
2,48,34.402843125,-122.50816656250001,17.287499999999998,89.13125
2,49,34.403316129032255,-122.46732193548387,17.261290322580646,89.1741935483871
3,0,34.91671,-122.92105,13.4,145.4
3,1,34.90765,-122.91355666666666,13.338095238095239,145.6809523809524
3,2,34.901640645161294,-122.90850677419355,13.264516129032259,145.23548387096776
3,3,34.89557222222222,-122.90342142857143,13.253968253968255,146.13015873015874
3,4,34.88946125,-122.898414375,13.3125,145.49375
3,5,34.883371612903225,-122.89347419354839,13.403225806451612,146.84516129032258
3,6,34.865093934426234,-122.87846737704918,13.026229508196721,147.45901639344262
3,7,34.859095483870966,-122.87355032258066,13.287096774193548,145.38064516129032
3,8,34.84713126984127,-122.86333063492064,12.8,143.59682539682538
3,9,34.835370322580644,-122.85351806451612,12.8,145.2032258064516
3,10,34.829510408163266,-122.84867163265307,12.887755102040817,145.89591836734695
3,11,34.817679999999996,-122.83913206349206,12.7,146.15555555555554
3,12,34.811791746031744,-122.83447714285714,12.5,147.84285714285713
3,13,34.80595032786885,-122.8296544262295,13.0,143.91639344262296
3,14,34.7942468852459,-122.82011,12.5,146.1590163934426
3,15,34.77930806451613,-122.80791838709678,12.75483870967742,145.61612903225807
3,16,34.758905388601036,-122.79032549222798,12.838860103626944,144.75544041450777
3,17,34.75314476683938,-122.78538870466322,12.776683937823833,144.50673575129534
3,18,34.747384145077724,-122.78045191709845,12.714507772020724,144.2580310880829
3,19,34.73583111111111,-122.77059555555556,12.933333333333334,142.25555555555556
3,20,34.73008206349206,-122.76561888888888,12.7015873015873,144.2746031746032
3,21,34.71881971830986,-122.75574070422536,12.373239436619718,143.81408450704225
3,22,34.713160625,-122.7508821875,12.4,145.31875
3,23,34.70758193548387,-122.74600193548386,12.4,144.20645161290324
3,24,34.701995625,-122.7410190625,12.496875,144.93437500000002
3,25,34.69646741935484,-122.73603612903226,12.4,143.91612903225808
3,26,34.69095111111111,-122.73102333333333,12.311111111111112,141.89999999999998
3,27,34.6853575,-122.7259653125,12.496875,143.45625
3,28,34.679843749999996,-122.72085687500001,12.309375000000001,143.3875
3,29,34.66847580645161,-122.71059322580645,12.8,142.86129032258063
3,30,34.656780000000005,-122.70031666666667,13.181818181818182,145.25757575757578
3,31,34.650974285714284,-122.69513095238095,12.99047619047619,143.7761904761905
3,32,34.639171147540985,-122.6848962295082,12.9,143.81967213114754
3,33,34.63311,-122.67988492063492,12.965079365079365,145.58888888888887
3,34,34.627115079365076,-122.67485063492063,13.253968253968253,146.44126984126984
3,35,34.591356874999995,-122.64463875,13.1625,144.54375
3,36,34.57379666666667,-122.62874,13.3,143.26666666666665
3,37,34.567942571428574,-122.62346757142856,13.2,144.6642857142857
3,38,34.54439619047619,-122.60252317460318,13.1,143.34603174603174
3,39,34.52659772727273,-122.5868940909091,13.2,145.04545454545456
3,40,34.520573125,-122.5817615625,13.334375,144.771875
3,41,34.5087040625,-122.57150375,13.203125,143.440625
3,42,34.50305142857143,-122.56627412698413,13.3,140.4952380952381
3,43,34.47972975609756,-122.54509951219512,12.7,142.2780487804878
3,44,34.47526655172414,-122.54107275862069,13.093103448275862,144.32241379310344
3,45,34.43231741935484,-122.50467870967742,13.4,143.83870967741936
3,46,34.4263064516129,-122.49960258064516,13.0,145.36774193548388
3,47,34.40968866666667,-122.4857035,13.348333333333334,144.75833333333333
3,48,34.402058124999996,-122.4795690625,13.396875,146.74375
3,49,34.39589803278689,-122.47457590163934,13.059016393442622,145.95081967213116
3,50,34.377805625,-122.46035203125001,12.9078125,145.9328125
4,0,34.44875,-122.46039,13.8,272.6
4,1,34.449043134328356,-122.4747128358209,14.038805970149253,269.6313432835821
4,2,34.45071753846154,-122.54012753846153,13.864615384615385,271.54615384615386
4,3,34.451557538461536,-122.56775446153846,13.718461538461538,272.05538461538464
4,4,34.45247727272727,-122.59571,13.663636363636364,272.95454545454544
4,5,34.45306876923077,-122.6143896923077,13.9,274.11846153846153
4,6,34.45366955223881,-122.63322507462686,13.964179104477612,272.8
4,7,34.45483909090909,-122.67109,14.1,272.07272727272726
4,8,34.45654727272728,-122.71896454545455,14.50909090909091,271.1272727272727
4,9,34.45691537313433,-122.7286671641791,14.471641791044776,271.74626865671644
4,10,34.45793655737705,-122.7577513114754,14.419672131147541,269.5327868852459
4,11,34.45828181818182,-122.76734818181818,14.50909090909091,273.5454545454545
4,12,34.45897090909091,-122.78662727272727,14.463636363636363,274.2818181818182
4,13,34.46018818181818,-122.82493545454545,14.345454545454546,272.00909090909096
4,14,34.46061107692307,-122.844116,14.344615384615384,270.7769230769231
4,15,34.460744545454546,-122.86344818181819,14.327272727272728,270.6272727272727
4,16,34.460947272727275,-122.88269242424242,14.387878787878789,269.5348484848485
4,17,34.460960746268654,-122.93081791044776,13.956716417910448,270.97164179104476
4,18,34.460972985074626,-122.94999865671642,14.316417910447761,269.8089552238806
4,19,34.46081,-122.95948,13.7,271.5
4,20,34.460748153846154,-122.96879,13.792307692307691,271.5338461538461
4,21,34.460663636363634,-122.98777545454546,14.245454545454546,268.49090909090904
4,22,34.460574615384616,-123.00673307692307,14.292307692307691,271.2230769230769
4,23,34.46071272727273,-123.0354390909091,14.2,271.0181818181818
4,24,34.46103459016393,-123.05482459016393,14.460655737704919,271.2245901639344
4,25,34.46123923076923,-123.08376984615384,14.1,271.4230769230769
4,26,34.46163819672131,-123.10325983606558,14.018032786885247,273.52950819672134
4,27,34.46171212121212,-123.11230393939394,14.16969696969697,271.21060606060604
4,28,34.46246,-123.15994727272728,14.5,272.3454545454545
4,29,34.46271,-123.16960454545455,14.272727272727272,271.70909090909095
4,30,34.46296985074627,-123.18893432835821,14.514925373134329,271.5179104477612
4,31,34.46316,-123.20833,14.4,269.7
4,32,34.46330636363636,-123.23741545454546,14.336363636363636,270.1181818181818
4,33,34.46339215384615,-123.24708061538462,14.5,272.27230769230766
4,34,34.4635,-123.27605,13.876923076923077,271.0769230769231
4,35,34.46361681818182,-123.29492803030303,14.456060606060607,269.5681818181818
4,36,34.46278950819672,-123.33348409836066,14.59344262295082,264.7672131147541
4,37,34.46233230769231,-123.34298307692308,14.083076923076923,270.5030769230769
4,38,34.46188272727272,-123.35239181818181,13.90909090909091,265.7272727272727
4,39,34.46121,-123.38064,13.7,266.7
4,40,34.461226417910446,-123.3898876119403,13.8,271.24776119402986
4,41,34.46123584615385,-123.39929307692307,13.84153846153846,270.9123076923077
4,42,34.461310909090905,-123.40881,13.972727272727273,270.7818181818182
4,43,34.46148686567164,-123.41793029850746,14.114925373134328,271.41492537313434
4,44,34.461887272727274,-123.43653545454545,13.836363636363638,272.74545454545455
4,45,34.462058507462686,-123.44596686567164,14.053731343283582,273.50447761194033
4,46,34.46215818181818,-123.45529545454545,14.136363636363637,269.6545454545454
4,47,34.46223153846154,-123.46002769230769,13.907692307692308,270.75384615384615
5,0,34.40817,-123.46342,21.3,90.8
5,1,34.407734776119405,-123.4274704477612,21.13134328358209,91.04179104477612
5,2,34.407356212121215,-123.39859151515151,21.8,90.94848484848485
5,3,34.407121515151516,-123.38412590909091,21.575757575757574,91.61666666666666
5,4,34.40684417910448,-123.36971089552239,21.46268656716418,90.8955223880597
